Genetic Algorithm Statistics
Generation 579: 40510
Generation 580: 40510
Generation 581: 40510
Generation 582: 40510
Generation 583: 40510
Generation 584: 40510
Generation 585: 40510
Generation 586: 40510
Generation 587: 40510
Generation 588: 40510
Generation 589: 40510
Generation 590: 40510
Generation 591: 40510
Generation 592: 40510
Generation 593: 40510
Generation 594: 40510
Generation 595: 40510
Generation 596: 40510
Generation 597: 40510
Generation 598: 40510
Generation 599: 40510
Generation 600: 40510
Generation 601: 40510
Generation 602: 40510
Generation 603: 40510
Generation 604: 40510
Generation 605: 40510
Generation 606: 40510
Generation 607: 40510
Generation 608: 40510
Generation 609: 40500
Generation 610: 40500
Generation 611: 40500
Generation 612: 40500
Generation 613: 40500
Generation 614: 40500
Generation 615: 40500
Generation 616: 40500
Generation 617: 40500
Generation 618: 40500
Generation 619: 40500
Generation 620: 40500
Generation 621: 40500
Generation 622: 40500
Generation 623: 40500
Generation 624: 40500
Generation 625: 40500
Generation 626: 40500
Generation 627: 40500
Generation 628: 40500
Generation 629: 40500
Generation 630: 40500
Generation 631: 40500
Generation 632: 40500
Generation 633: 40500
Generation 634: 40500
Generation 635: 40500
Generation 636: 40500
Generation 637: 40500
Generation 638: 40500
Generation 639: 40500
Generation 640: 40500
Generation 641: 40500
Generation 642: 40500
Generation 643: 40500
Generation 644: 40500
Generation 645: 40500
Generation 646: 40500
Generation 647: 40500
Generation 648: 40500
Generation 649: 40500
Generation 650: 40500
Generation 651: 40500
Generation 652: 40500
Generation 653: 40500
Generation 654: 40490
Generation 655: 40490
Generation 656: 40490
Generation 657: 40490
Generation 658: 40490
Generation 659: 40490
Generation 660: 40490
Generation 661: 40490
Generation 662: 40490
Generation 663: 40490
Generation 664: 40490
Generation 665: 40490
Generation 666: 40490
Generation 667: 40490
Generation 668: 40490
Generation 669: 40490
Generation 670: 40490
Generation 671: 40490
Generation 672: 40490
Generation 673: 40490
Generation 674: 40490
Generation 675: 40490
Generation 676: 40490
Generation 677: 40490
Generation 678: 40490
Generation 679: 40490
Generation 680: 40490
Generation 681: 40490
Generation 682: 40490
Generation 683: 40490
Generation 684: 40490
Generation 685: 40490
Generation 686: 40490
Generation 687: 40490
Generation 688: 40490
Generation 689: 40490
Generation 690: 40490
Generation 691: 40490
Generation 692: 40490
Generation 693: 40490
Generation 694: 40490
Generation 695: 40490
Generation 696: 40490
Generation 697: 40490
Generation 698: 40490
Generation 699: 40470
Generation 700: 40470
Generation 701: 40470
Generation 702: 40470
Generation 703: 40470
Generation 704: 40470
Generation 705: 40470
Generation 706: 40470
Generation 707: 40470
Generation 708: 40470
Generation 709: 40470
Generation 710: 40470
Generation 711: 40470
Generation 712: 40470
Generation 713: 40470
Generation 714: 40470
Generation 715: 40470
Generation 716: 40470
Generation 717: 40470
Generation 718: 40470
Generation 719: 40470
Generation 720: 40470
Generation 721: 40470
Generation 722: 40470
Generation 723: 40470
Generation 724: 40470
Generation 725: 40470
Generation 726: 40470
Generation 727: 40470
Generation 728: 40470
Generation 729: 40470
Generation 730: 40470
Generation 731: 40470
Generation 732: 40470
Generation 733: 40470
Generation 734: 40470
Generation 735: 40470
Generation 736: 40430
Generation 737: 40430
Generation 738: 40430
Generation 739: 40430
Generation 740: 40430
Generation 741: 40430
Generation 742: 40430
Generation 743: 40430
Generation 744: 40430
Generation 745: 40430
Generation 746: 40430
Generation 747: 40430
Generation 748: 40430
Generation 749: 40430
Generation 750: 40430
Generation 751: 40430
Generation 752: 40430
Generation 753: 40430
Generation 754: 40430
Generation 755: 40430
Generation 756: 40430
Generation 757: 40430
Generation 758: 40430
Generation 759: 40430
Generation 760: 40430
Generation 761: 40430
Generation 762: 40430
Generation 763: 40430
Generation 764: 40430
Generation 765: 40430
Generation 766: 40430
Generation 767: 40430
Generation 768: 40430
Generation 769: 40430
Generation 770: 40430
Generation 771: 40430
Generation 772: 40430
Generation 773: 40430
Generation 774: 40430
Generation 775: 40430
Generation 776: 40430
Generation 777: 40430
Generation 778: 40430
Generation 779: 40430
Generation 780: 40430
Generation 781: 40430
Generation 782: 40430
Generation 783: 40430
Generation 784: 40430
Generation 785: 40430
Generation 786: 40430
Generation 787: 40430
Generation 788: 40430
Generation 789: 40430
Generation 790: 40430
Generation 791: 40430
Generation 792: 40430
Generation 793: 40420
Generation 794: 40420
Generation 795: 40420
Generation 796: 40420
Generation 797: 40420
Generation 798: 40420
Generation 799: 40420
Generation 800: 40420
Generation 801: 40420
Generation 802: 40420
Generation 803: 40420
Generation 804: 40420
Generation 805: 40420
Generation 806: 40420
Generation 807: 40420
Generation 808: 40420
Generation 809: 40420
Generation 810: 40420
Generation 811: 40420
Generation 812: 40420
Generation 813: 40420
Generation 814: 40420
Generation 815: 40420
Generation 816: 40420
Generation 817: 40420
Generation 818: 40420
Generation 819: 40420
Generation 820: 40420
Generation 821: 40420
Generation 822: 40420
Generation 823: 40420
Generation 824: 40420
Generation 825: 40420
Generation 826: 40420
Generation 827: 40420
Generation 828: 40420
Generation 829: 40420
Generation 830: 40420
Generation 831: 40420
Generation 832: 40420
Generation 833: 40420
Generation 834: 40420
Generation 835: 40420
Generation 836: 40420
Generation 837: 40420
Generation 838: 40420
Generation 839: 40400
Generation 840: 40400
Generation 841: 40400
Generation 842: 40400
Generation 843: 40400
Generation 844: 40400
Generation 845: 40400
Generation 846: 40400
Generation 847: 40400
Generation 848: 40400
Generation 849: 40400
Generation 850: 40400
Generation 851: 40400
Generation 852: 40400
Generation 853: 40400
Generation 854: 40400
Generation 855: 40400
Generation 856: 40400
Generation 857: 40400
Generation 858: 40400
Generation 859: 40400
Generation 860: 40400
Generation 861: 40400
Generation 862: 40400
Generation 863: 40400
Generation 864: 40400
Generation 865: 40400
Generation 866: 40400
Generation 867: 40400
Generation 868: 40400
Generation 869: 40400
Generation 870: 40400
Generation 871: 40400
Generation 872: 40400
Generation 873: 40400
Generation 874: 40400
Generation 875: 40400
Generation 876: 40400
Generation 877: 40400
Generation 878: 40400
Generation 879: 40400
Generation 880: 40400
Generation 881: 40400
Generation 882: 40400
Generation 883: 40400
Generation 884: 40400
Generation 885: 40400
Generation 886: 40400
Generation 887: 40400
Generation 888: 40400
Generation 889: 40400
Generation 890: 40400
Generation 891: 40400
Generation 892: 40400
Generation 893: 40400
Generation 894: 40400
Generation 895: 40400
Generation 896: 40400
Generation 897: 40400
Generation 898: 40400
Generation 899: 40400
Generation 900: 40400
Generation 901: 40400
Generation 902: 40400
Generation 903: 40400
Generation 904: 40400
Generation 905: 40400
Generation 906: 40400
Generation 907: 40400
Generation 908: 40400
Generation 909: 40400
Generation 910: 40400
Generation 911: 40400
Generation 912: 40400
Generation 913: 40400
Generation 914: 40400
Generation 915: 40400
Generation 916: 40400
Generation 917: 40400
Generation 918: 40400
Generation 919: 40400
Generation 920: 40400
Generation 921: 40400
Generation 922: 40400
Generation 923: 40400
Generation 924: 40400
Generation 925: 40400
Generation 926: 40400
Generation 927: 40400
Generation 928: 40400
Generation 929: 40400
Generation 930: 40400
Generation 931: 40400
Generation 932: 40400
Generation 933: 40400
Generation 934: 40400
Generation 935: 40400
Generation 936: 40400
Generation 937: 40400
Generation 938: 40400
Generation 939: 30400
Generation 940: 30400
Generation 941: 30400
Generation 942: 30400
Generation 943: 30400
Generation 944: 30400
Generation 945: 30400
Generation 946: 30400
Generation 947: 30400
Generation 948: 30400
Generation 949: 30400
Generation 950: 30400
Generation 951: 30400
Generation 952: 30400
Generation 953: 30400
Generation 954: 30400
Generation 955: 30400
Generation 956: 30400
Generation 957: 30400
Generation 958: 30400
Generation 959: 30400
Generation 960: 30400
Generation 961: 30400
Generation 962: 30400
Generation 963: 30400
Generation 964: 30400
Generation 965: 30400
Generation 966: 30400
Generation 967: 30400
Generation 968: 30400
Generation 969: 30400
Generation 970: 30400
Generation 971: 30400
Generation 972: 30400
Generation 973: 30400
Generation 974: 30400
Generation 975: 30400
Generation 976: 30400
Generation 977: 30400
Generation 978: 30400
Generation 979: 30400
Generation 980: 30400
Generation 981: 30400
Generation 982: 30400
Generation 983: 30400
Generation 984: 30400
Generation 985: 30400
Generation 986: 30400
Generation 987: 30400
Generation 988: 30400
Generation 989: 30400
Generation 990: 30400
Generation 991: 30400
Generation 992: 30400
Generation 993: 30400
Generation 994: 30400
Generation 995: 30400
Generation 996: 30400
Generation 997: 30400
Generation 998: 30400
Generation 999: 30400
Generation 1000: 30400
Generation 1001: 30400
Generation 1002: 30400
Generation 1003: 30400
Generation 1004: 30400
Generation 1005: 30400
Generation 1006: 30400
Generation 1007: 30400
Generation 1008: 30400
Generation 1009: 30400
Generation 1010: 30400
Generation 1011: 30400
Generation 1012: 30400
Generation 1013: 30400
Generation 1014: 30400
Generation 1015: 30400
Generation 1016: 30400
Generation 1017: 30360
Generation 1018: 30360
Generation 1019: 30360
Generation 1020: 30360
Generation 1021: 30360
Generation 1022: 30360
Generation 1023: 30360
Generation 1024: 30360
Generation 1025: 30360
Generation 1026: 30360
Generation 1027: 30360
Generation 1028: 30360
Generation 1029: 30360
Generation 1030: 30360
Generation 1031: 30360
Generation 1032: 30360
Generation 1033: 30360
Generation 1034: 30360
Generation 1035: 30360
Generation 1036: 30360
Generation 1037: 30360
Generation 1038: 30360
Generation 1039: 30360
Generation 1040: 30360
Generation 1041: 30360
Generation 1042: 30360
Generation 1043: 30360
Generation 1044: 30360
Generation 1045: 30360
Generation 1046: 30360
Generation 1047: 30360
Generation 1048: 30360
Generation 1049: 30360
Generation 1050: 30360
Generation 1051: 30360
Generation 1052: 30360
Generation 1053: 30360
Generation 1054: 30360
Generation 1055: 30360
Generation 1056: 30360
Generation 1057: 30360
Generation 1058: 30360
Generation 1059: 30360
Generation 1060: 30360
Generation 1061: 30360
Generation 1062: 30360
Generation 1063: 30360
Generation 1064: 30360
Generation 1065: 20360
Generation 1066: 20360
Generation 1067: 20360
Generation 1068: 20360
Generation 1069: 20360
Generation 1070: 20360
Generation 1071: 20360
Generation 1072: 20360
Generation 1073: 20360
Generation 1074: 20360
Generation 1075: 20360
Generation 1076: 20360
Generation 1077: 20360
Generation 1078: 20360
Generation 1079: 20360
Generation 1080: 20360
Generation 1081: 20360
Generation 1082: 20360
Generation 1083: 20360
Generation 1084: 20360
Generation 1085: 20360
Generation 1086: 20360
Generation 1087: 20360
Generation 1088: 20360
Generation 1089: 20360
Generation 1090: 20360
Generation 1091: 20360
Generation 1092: 20360
Generation 1093: 20360
Generation 1094: 20360
Generation 1095: 20360
Generation 1096: 20360
Generation 1097: 20360
Generation 1098: 20360
Generation 1099: 20360
Generation 1100: 20360
Generation 1101: 20360
Generation 1102: 20360
Generation 1103: 20360
Generation 1104: 20360
Generation 1105: 20360
Generation 1106: 20360
Generation 1107: 20360
Generation 1108: 20360
Generation 1109: 20360
Generation 1110: 20360
Generation 1111: 20360
Generation 1112: 20360
Generation 1113: 20360
Generation 1114: 20360
Generation 1115: 20360
Generation 1116: 20360
Generation 1117: 20360
Generation 1118: 20360
Generation 1119: 20360
Generation 1120: 20360
Generation 1121: 20360
Generation 1122: 20360
Generation 1123: 20360
Generation 1124: 20360
Generation 1125: 20360
Generation 1126: 20360
Generation 1127: 20360
Generation 1128: 20360
Generation 1129: 20360
Generation 1130: 20360
Generation 1131: 20360
Generation 1132: 20360
Generation 1133: 20360
Generation 1134: 20360
Generation 1135: 20360
Generation 1136: 20360
Generation 1137: 20360
Generation 1138: 20360
Generation 1139: 20360
Generation 1140: 20360
Generation 1141: 20360
Generation 1142: 20360
Generation 1143: 20360
Generation 1144: 20360
Generation 1145: 20360
Generation 1146: 20360
Generation 1147: 20360
Generation 1148: 20360
Generation 1149: 20360
Generation 1150: 20360
Generation 1151: 20360
Generation 1152: 20360
Generation 1153: 20360
Generation 1154: 20360
Generation 1155: 20360
Generation 1156: 20360
Generation 1157: 20360
Generation 1158: 20360
Generation 1159: 20360
Generation 1160: 20360
Generation 1161: 20360
Generation 1162: 20360
Generation 1163: 20360
Generation 1164: 20360
Generation 1165: 20360
Generation 1166: 20360
Generation 1167: 20360
Generation 1168: 20360
Generation 1169: 20360
Generation 1170: 20360
Generation 1171: 20360
Generation 1172: 20360
Generation 1173: 20360
Generation 1174: 20360
Generation 1175: 20360
Generation 1176: 20360
Generation 1177: 20360
Generation 1178: 20360
Generation 1179: 20360
Generation 1180: 20360
Generation 1181: 20360
Generation 1182: 20360
Generation 1183: 20360
Generation 1184: 20360
Generation 1185: 20360
Generation 1186: 20360
Generation 1187: 20360
Generation 1188: 20360
Generation 1189: 20360
Generation 1190: 20360
Generation 1191: 20360
Generation 1192: 20360
Generation 1193: 20360
Generation 1194: 20360
Generation 1195: 20360
Generation 1196: 20330
Generation 1197: 20330
Generation 1198: 20330
Generation 1199: 20330
Generation 1200: 20330
Generation 1201: 20330
Generation 1202: 20330
Generation 1203: 20330
Generation 1204: 20330
Generation 1205: 20330
Generation 1206: 20330
Generation 1207: 20330
Generation 1208: 20330
Generation 1209: 20330
Generation 1210: 20330
Generation 1211: 20330
Generation 1212: 20330
Generation 1213: 20330
Generation 1214: 20330
Generation 1215: 20330
Generation 1216: 20330
Generation 1217: 20330
Generation 1218: 20330
Generation 1219: 20330
Generation 1220: 20330
Generation 1221: 20330
Generation 1222: 20330
Generation 1223: 20330
Generation 1224: 20330
Generation 1225: 20330
Generation 1226: 20330
Generation 1227: 20330
Generation 1228: 20330
Generation 1229: 20330
Generation 1230: 20330
Generation 1231: 20330
Generation 1232: 20330
Generation 1233: 20330
Generation 1234: 20330
Generation 1235: 20330
Generation 1236: 20330
Generation 1237: 20330
Generation 1238: 20330
Generation 1239: 20330
Generation 1240: 20330
Generation 1241: 20330
Generation 1242: 20330
Generation 1243: 20330
Generation 1244: 20330
Generation 1245: 20330
Generation 1246: 20330
Generation 1247: 20330
Generation 1248: 20330
Generation 1249: 20330
Generation 1250: 20330
Generation 1251: 20330
Generation 1252: 20330
Generation 1253: 20330
Generation 1254: 20330
Generation 1255: 20330
Generation 1256: 20330
Generation 1257: 20330
Generation 1258: 20330
Generation 1259: 20330
Generation 1260: 20330
Generation 1261: 20330
Generation 1262: 20330
Generation 1263: 20330
Generation 1264: 20330
Generation 1265: 20330
Generation 1266: 20330
Generation 1267: 20330
Generation 1268: 20330
Generation 1269: 20330
Generation 1270: 20330
Generation 1271: 20330
Generation 1272: 20330
Generation 1273: 20330
Generation 1274: 20330
Generation 1275: 20330
Generation 1276: 20330
Generation 1277: 20330
Generation 1278: 20330
Generation 1279: 20330
Generation 1280: 20330
Generation 1281: 20330
Generation 1282: 20330
Generation 1283: 20330
Generation 1284: 20330
Generation 1285: 20330
Generation 1286: 20330
Generation 1287: 20330
Generation 1288: 20330
Generation 1289: 20330
Generation 1290: 20330
Generation 1291: 20330
Generation 1292: 20330
Generation 1293: 20330
Generation 1294: 20330
Generation 1295: 20330
Generation 1296: 20330
Generation 1297: 20330
Generation 1298: 20330
Generation 1299: 20330
Generation 1300: 20330
Generation 1301: 20330
Generation 1302: 20330
Generation 1303: 20330
Generation 1304: 20330
Generation 1305: 20330
Generation 1306: 20330
Generation 1307: 20330
Generation 1308: 20330
Generation 1309: 20330
Generation 1310: 20330
Generation 1311: 20330
Generation 1312: 20330
Generation 1313: 20330
Generation 1314: 20330
Generation 1315: 20330
Generation 1316: 20330
Generation 1317: 20330
Generation 1318: 20330
Generation 1319: 20330
Generation 1320: 20330
Generation 1321: 20330
Generation 1322: 20330
Generation 1323: 20330
Generation 1324: 20330
Generation 1325: 20330
Generation 1326: 20330
Generation 1327: 20330
Generation 1328: 20330
Generation 1329: 20330
Generation 1330: 20330
Generation 1331: 20330
Generation 1332: 20330
Generation 1333: 20330
Generation 1334: 20330
Generation 1335: 20330
Generation 1336: 20330
Generation 1337: 20330
Generation 1338: 20330
Generation 1339: 20330
Generation 1340: 20330
Generation 1341: 20330
Generation 1342: 20330
Generation 1343: 20330
Generation 1344: 20330
Generation 1345: 20330
Generation 1346: 20330
Generation 1347: 20330
Generation 1348: 20330
Generation 1349: 20330
Generation 1350: 20330
Generation 1351: 20330
Generation 1352: 20330
Generation 1353: 20330
